,0
397,0.0005274031277380743
398,0.0005309191461953149
399,0.0005344772088500977
400,0.0005380782114942864
401,0.0005417230719517511
402,0.0005454127303861413
403,0.0005491481495817045
404,0.0005529303151893053
405,0.0005567602359457829
406,0.0005606389438315673
407,0.0005645674942042356
408,0.0005685469658544815
409,0.0005725784610153714
410,0.0005766631053001665
411,0.0005808020475545593
412,0.0005849964596271037
413,0.0005892475360404385
414,0.0005935564935532233
415,0.0005979245706016072
416,0.0006023530265982051
417,0.0006068431410924313
418,0.0006113962127491058
419,0.0006160135581568548
420,0.0006206965104235061
421,0.0006254464175423054
422,0.0006302646405164451
423,0.0006351525512076438
424,0.0006401115298681019
425,0.000645142962362788
426,0.0006502482369934506
427,0.0006554287409450281
428,0.0006606858562760225
429,0.0006660209554126672
430,0.0006714353961258177
431,0.0006769305159080516
432,0.0006825076257082917
433,0.0006881680029572509
434,0.0006939128838368747
435,0.0006997434546831698
436,0.0007056608424763304
437,0.0007116661043151067
438,0.0007177602157943622
439,0.0007239440581619269
440,0.000730218404171836
441,0.0007365839025040204
442,0.0007430410605988487
443,0.0007495902258136964
444,0.0007562315647074655
445,0.0007629650403227384
446,0.0007697903872517544
447,0.0007767070843614706
448,0.000783714324905113
449,0.0007908109838689482
450,0.0007979955822776447
451,0.0008052662482686244
452,0.0008126206746107475
453,0.0008200560724887794
454,0.0008275691211805115
455,0.0008351559134152914
456,0.0008428118960582915
457,0.0008505318058603108
458,0.0008583095999182675
459,0.000866138380591766
460,0.000874010314555377
461,0.0008819165456935023
462,0.0008898471016267308
463,0.0008977907936187651
464,0.0009057351096978072
465,0.0009136661009444268
466,0.0009215682608952138
467,0.0009294243981631948
468,0.0009372155025736264
469,0.0009449206051743625
470,0.0009525166328014408
471,0.000959978257990892
472,0.0009672777455570152
473,0.0009743847971374978
474,0.0009812663958620336
475,0.000987886653283595
476,0.0009942066615910726
477,0.0010001843545235046
478,0.0010057743809577702
479,0.0010109279959987151
480,0.0010155929748982197
481,0.0010197135558854852
482,0.0010232304187118271
483,0.0010260807062448234
484,0.0010281980969939152
485,0.0010295129367508865
486,0.001029952437765158
487,0.001029440953575812
488,0.0010279003370549718
489,0.0010252503884323222
490,0.0010214093982907856
491,0.0010162947886174346
492,0.0010098238522405524
493,0.0010019145877105382
494,0.0009924866228410802
495,0.0009814622158479378
496,0.0009687673185889166
497,0.0009543326816503863
498,0.0009380949770859448
499,0.0009199979107431142
500,0.0008999932937561004
501,0.0008780420419595026
502,0.0008541150725787526
503,0.0008281940715722756
504,0.0008002721107334531
505,0.0007703541038107366
506,0.0007384571045620963
507,0.0007046104689230662
508,0.0006688559305179213
509,0.0006312476780078512
510,0.0005918525835853422
511,0.000550750832960435
512,0.0005080373877520127
513,0.0004638250572869127
514,0.00041825066544281945
515,0.00037148735456101476
516,0.0003237697505396285
517,0.0002754482051562314
518,0.0002271152733202358
519,0.00017993207472248666
520,0.00013656142440326687
521,0.00010378446394283738
522,9.53256331919428e-05
523,0.00011797398314342948
524,0.00015988748390882292
525,0.0002104910359093657
526,0.0002653486866927138
527,0.00032268488640131135
528,0.0003816989429742524
529,0.0004419831268394115
530,0.0005033090038683445
531,0.0005655396634278582
532,0.000628589704445928
533,0.0006924052958774858
534,0.0007569534567586605
535,0.0008222158997076109
536,0.0008881852826462832
537,0.0009548628044841428
538,0.0010222565892819941
539,0.0010903805558518452
540,0.0011592535992585031
541,0.0012288989823341305
542,0.0012993438745656507
543,0.0013706189990053404
544,0.0014427583615948948
545,0.0015157990459370688
546,0.0015897810617076557
547,0.001664747238667599
548,0.0017407431601401198
549,0.0018178171319938518
550,0.0018960201836895792
551,0.0019754060992705994
552,0.0020560314765693246
553,0.0021379558134772937
554,0.0022212416205926668
555,0.002305954559999872
556,0.0023921636100070736
557,0.002479941256501006
558,0.0025693637114192255
559,0.002660511159424235
560,0.002753468034208313
561,0.0028483233261277223
562,0.002945170923266597
563,0.003044109988580066
564,0.00314524537595401
565,0.003248688088851695
566,0.0033545557854626814
567,0.0034629733351610303
568,0.0035740734315342095
569,0.003687997268368393
570,0.0038048952855584284
571,0.003924927993179223
572,0.004048266883171888
573,0.004175095439288908
574,0.004305610257971425
575,0.004440022294237049
576,0.004578558249283877
577,0.004721462118915875
578,0.004868996924989313
579,0.005021446655744464
580,0.00517911844500412
581,0.005342345025639977
582,0.005511487498291056
583,0.005686938464077405
584,0.005869125578458137
585,0.0060585155939821885
586,0.006255618972530213
587,0.006460995163115627
588,0.006675258660290809
589,0.0068990859813555004
590,0.007133223729715462
591,0.00737849794685468
592,0.007635825000088272
593,0.007906224309006008
594,0.008190833283352787
595,0.008490924934550167
596,0.00880792873637721
597,0.00914345545652669
598,0.009499326870311577
599,0.009877611514244948
600,0.01028066796233628
601,0.01071119753920716
602,0.011172308961315566
603,0.01166759817917773
604,0.012201247760944292
605,0.01277815163517308
606,0.013404073077151638
607,0.014085846755370108
608,0.01483163987296938
609,0.015651293602412117
610,0.01655677517189454
611,0.017562784828840446
612,0.01868758333035299
613,0.019954139463925217
614,0.021391751947099105
615,0.02303839142616243
616,0.024944165379444883
617,0.0271765886033985
618,0.029828861404601153
619,0.033033368449233436
620,0.03698469058337546
621,0.04198099189648345
622,0.048503528329655134
623,0.057382673285481495
624,0.07018462590599664
625,0.09025841341040895
626,0.1262817413130065
627,0.20985942282494133
628,0.618565268511141
629,0.6544165765779678
630,0.2141053008265812
631,0.1280009828843596
632,0.09128146846505628
633,0.0709210532280171
634,0.05797386361666882
635,0.049011030964132174
636,0.042435827421353337
637,0.037404162604330965
638,0.03342787548103703
639,0.030205018489779696
640,0.027538796725261015
641,0.02529545983019434
642,0.023380927979546568
643,0.021727099194348176
644,0.020283461829236515
645,0.01901175964742372
646,0.017882487473099423
647,0.016872524246949225
648,0.01596349489369738
649,0.015140611969341926
650,0.014391840779072115
651,0.013707287268134683
652,0.013078742288187008
653,0.01249933753483452
654,0.011963282484822025
655,0.01146566092526875
656,0.011002271898359188
657,0.010569504147083192
658,0.010164236108733246
659,0.009783755590020237
660,0.009425694748187446
661,0.009087977079900974
662,0.008768773907774325
663,0.008466468436685729
664,0.008179625886601522
665,0.007906968535933612
666,0.007647354758729432
667,0.0073997613289834025
668,0.007163268412892369
669,0.006937046784470056
670,0.006720346889187662
671,0.006512489451192203
672,0.006312857375741619
673,0.006120888742913062
674,0.005936070724822111
675,0.005757934287206705
676,0.005586049559906004
677,0.0054200217796636745
678,0.00525948772440911
679,0.005104112570996018
680,0.004953587118905405
681,0.004807625331272119
682,0.004665962151905833
683,0.004528351562952588
684,0.004394564853181218
685,0.0042643890709204175
686,0.004137625639527597
687,0.00401408911626771
688,0.0038936060779932702
689,0.003776014119494687
690,0.0036611609519901205
691,0.003548903591170675
692,0.003439107625414552
693,0.003331646556080414
694,0.003226401202917148
695,0.003123259168395269
696,0.0030221143557411334
697,0.002922866536129005
698,0.00282542096096509
699,0.002729688016039668
700,0.002635582914485504
701,0.0025430254263584316
702,0.002451939642628537
703,0.002362253772052567
704,0.00227389996975721
705,0.0021868141965161966
706,0.002100936108391759
707,0.0020162089764569776
708,0.0019325796370546638
709,0.0018499984733028837
710,0.0017684194293737837
711,0.0016878000596999797
712,0.00160810161640748
713,0.00152928917967362
714,0.0014513318377942547
715,0.0013742029266937512
716,0.0012978803429358828
717,0.0012223469511148098
718,0.00114759111643933
719,0.0010736074094901333
720,0.0010003975556997443
721,0.0009279717439766238
722,0.0008563504795056797
723,0.0007855672879703166
724,0.0007156727968167505
725,0.0006467411241040836
726,0.0005788802872611976
727,0.0005122499219990561
728,0.0004470929452870731
729,0.0003837952406642952
730,0.00032300474973718694
731,0.0002658820759943169
732,0.0002146405062495189
733,0.00017359879049332126
734,0.00015015490662386168
735,0.00015144841228434693
736,0.00017584910640289133
737,0.00021471009037033308
738,0.00026085076971264017
739,0.00031032924657977844
740,0.00036113327978451264
741,0.00041218615011318126
742,0.0004628650304649137
743,0.0005127797477960629
744,0.0005616675874773956
745,0.0006093405537463151
746,0.000655657525286964
747,0.000700508876910336
748,0.0007438076592980918
749,0.0007854843757478181
750,0.0008254837966231544
751,0.000863762953310276
752,0.0009002898206256632
753,0.0009350423976130188
754,0.0009680080113968568
755,0.000999182736727502
756,0.001028570865649105
757,0.0010561843884007757
758,0.0010820424638787482
759,0.0011061708695698819
760,0.0011286014284942272
761,0.0011493714157231722
762,0.00116852295016575
763,0.0011861023791768781
764,0.0012021596642916201
765,0.0012167477764052654
766,0.0012299221083808148
767,0.0012417399121176062
768,0.0012522597660828395
769,0.0012615410781510559
770,0.0012696436273683608
771,0.0012766271470627789
772,0.0012825509505790705
773,0.001287473600037223
774,0.0012914526174195992
775,0.0012945442368788194
776,0.0012968031962470698
777,0.0012982825655534352
778,0.001299033609852797
779,0.0012991056835671146
780,0.0012985461533845397
781,0.0012974003467616094
782,0.0012957115231103735
783,0.0012935208648465373
784,0.0012908674856105815
785,0.0012877884531679474
786,0.0012843188246549385
787,0.0012804916920241042
788,0.0012763382357952329
789,0.001271887785366784
790,0.0012671678843554446
791,0.0012622043596199786
792,0.0012570213928005042
793,0.0012516415933614337
794,0.001246086072247824
795,0.0012403745154790527
796,0.0012345252570102306
797,0.001228555350406412
798,0.0012224806388911622
799,0.0012163158234708643
800,0.001210074528859718
801,0.0012037693670537246
802,0.0011974119983766299
803,0.0011910131899530172
804,0.001184582871529754
805,0.0011781301886439966
806,0.0011716635531564383
807,0.00116519069115712
808,0.0011587186883257874
809,0.0011522540327905738
810,0.0011458026555674792
811,0.0011393699686619862
812,0.0011329609009313717
813,0.001126579931783648
814,0.0011202311228291721
815,0.001113918147566602
816,0.0011076443192062516
817,0.0011014126167269286
818,0.0010952257092553463
819,0.00108908597886481
820,0.0010829955418802156
821,0.0010769562687746302
822,0.0010709698027371647
823,0.001065037576999384
824,0.0010591608309854263
825,0.0010533406253674467
826,0.0010475778560865125
827,0.001041873267408734
828,0.0010362274640779456
829,0.0010306409226203265
830,0.0010251140018589413
831,0.001019646952686128
832,0.0010142399271476344
833,0.0010088929868758633
834,0.001003606110926797
835,0.0009983792030468625
836,0.0009932120984234988
837,0.0009881045699392929
838,0.00098305633397203
839,0.0009780670557716648
840,0.0009731363544380397
841,0.0009682638075317784
842,0.0009634489553395243
843,0.0009586913048224296
844,0.0009539903332624164
845,0.000949345491633917
846,0.0009447562077183315
847,0.0009402218889759827
848,0.0009357419251975884
849,0.0009313156909462985
850,0.0009269425478064648
851,0.0009226218464569271
852,0.0009183529285723256
853,0.0009141351285725835
854,0.0009099677752293165
855,0.0009058501931360288
856,0.0009017817040569042
857,0.0008977616281588448
858,0.0008937892851380388
859,0.0008898639952452703
860,0.0008859850802223209
861,0.0008821518641515926
862,0.0008783636742256265
863,0.0008746198414461327
864,0.0008709197012534306
865,0.0008672625940939209
866,0.0008636478659286096
867,0.0008600748686897926
868,0.0008565429606858137
869,0.0008530515069618244
870,0.0008495998796178073
871,0.0008461874580866451
872,0.0008428136293764175
873,0.0008394777882813122
874,0.0008361793375583883
875,0.0008329176880797672
876,0.0008296922589568378
877,0.0008265024776410806
878,0.0008233477800025266
879,0.0008202276103900037
880,0.0008171414216709482
881,0.000814088675255634
882,0.0008110688411055814
883,0.0008080813977282643
884,0.0008051258321588803
885,0.0008022016399310417
886,0.0007993083250356373
887,0.0007964453998722643
888,0.0007936123851902545
889,0.0007908088100233241
890,0.000788034211615754
891,0.000785288135344227
892,0.0007825701346325124
893,0.0007798797708628447
894,0.0007772166132810631
895,0.0007745802388999991
896,0.0007719702323979918
897,0.0007693861860154478
898,0.0007668276994487078
899,0.0007642943797419522
900,0.0007617858411773055
901,0.000759301705163959
902,0.0007568416001255189
903,0.0007544051613873543
904,0.0007519920310632512
905,0.0007496018579412743
906,0.000747234297369891
907,0.0007448890111447156
908,0.0007425656673943374
909,0.0007402639404675514
910,0.0007379835108211188
911,0.0007357240649076817
912,0.0007334852950653431
913,0.0007312668994065519
914,0.0007290685817100256
915,0.0007268900513131829
916,0.0007247310230043477
917,0.000722591216918111
918,0.0007204703584312249
919,0.000718368178059188
920,0.0007162844113554951
921,0.0007142187988114747
922,0.0007121710857578487
923,0.000710141022267972
924,0.000708128363061837
925,0.000706132867412766
926,0.000704154299054813
927,0.0007021924260920975
928,0.0007002470209095251
929,0.000698317860085043
930,0.0006964047243038689
931,0.0006945073982734922
932,0.0006926256706414374
933,0.000690759333913271
934,0.0006889081843730368
935,0.00068707202200511
936,0.0006852506504171689
937,0.0006834438767650281
938,0.0006816515116790301
939,0.0006798733691915551
940,0.000678109266666301
941,0.000676359024729364
942,0.0006746224672001838
943,0.0006728994210263748
944,0.0006711897162175299
945,0.0006694931857822504
946,0.0006678096656650202
947,0.00066613899468545
948,0.0006644810144786231
949,0.0006628355694363246
950,0.0006612025066499495
951,0.000659581675854313
952,0.0006579729293729338
953,0.0006563761220645196
954,0.0006547911112704309
955,0.0006532177567633394
956,0.0006516559206971132
957,0.0006501054675578121
958,0.0006485662641155804
959,0.0006470381793777953
960,0.0006455210845431998
961,0.0006440148529569883
962,0.0006425193600670036
963,0.0006410344833807383
964,0.0006395601024234412
965,0.0006380960986972794
966,0.0006366423556408379
967,0.0006351987585904789
968,0.0006337651947414697
969,0.0006323415531109741
970,0.000630927724501098
971,0.0006295236014633677
972,0.0006281290782633896
973,0.0006267440508469381
974,0.0006253684168063707
975,0.0006240020753479004
976,0.0006226449272597277
977,0.0006212968748805435
978,0.0006199578220692836
979,0.0006186276741749922
980,0.0006173063380077892
981,0.0006159937218100475
982,0.0006146897352288557
983,0.0006133942892884612
984,0.0006121072963635305
985,0.0006108286701530985
986,0.0006095583256552882
987,0.0006082961791418963
988,0.0006070421481343851
989,0.0006057961513798575
990,0.0006045581088277066
991,0.0006033279416067924
992,0.0006021055720031797
993,0.0006008909234383056
994,0.0005996839204475283
995,0.000598484488659375
996,0.0005972925547750417
997,0.0005961080465484532
998,0.0005949308927666314
999,0.0005937610232307999
1000,0.0005925983687374011
1001,0.0005914428610599718
1002,0.0005902944329312396
1003,0.0005891530180255538
1004,0.0005880185509417633
1005,0.0005868909671865197
1006,0.0005857702031578141
1007,0.0005846561961288647
1008,0.0005835488842324618
1009,0.0005824482064457849
1010,0.000581354102574966
1011,0.0005802665132406936
1012,0.0005791853798636616
1013,0.000578110644650311
1014,0.0005770422505794574
1015,0.0005759801413884734
1016,0.0005749242615597847
1017,0.0005738745563084498
1018,0.0005728309715691892
1019,0.000571793453983947
1020,0.0005707619508897894
1021,0.0005697364103070423
1022,0.0005687167809274084
1023,0.0005677030121028756
1024,0.0005666950538342023
1025,0.0005656928567601781
1026,0.0005646963721468261
1027,0.0005637055518767658
1028,0.0005627203484391402
1029,0.0005617407149193119
1030,0.0005607666049891051
1031,0.0005597979728970555
1032,0.0005588347734589586
1033,0.0005578769620485177
1034,0.000556924494588264
1035,0.0005559773275406605
1036,0.0005550354178991917
1037,0.0005540987231800166
1038,0.0005531672014133706
1039,0.000552240811135324
1040,0.0005513195113798845
1041,0.0005504032616708566
1042,0.0005494920220141775
1043,0.000548585752890303
1044,0.0005476844152467127
1045,0.0005467879704905683
1046,0.0005458963804816122
1047,0.0005450096075250347
1048,0.0005441276143645975
1049,0.0005432503641758683
1050,0.0005423778205595462
1051,0.0005415099475350553
1052,0.0005406467095339591
1053,0.0005397880713938518
1054,0.0005389339983520953
1055,0.0005380844560398819
1056,0.0005372394104761891
1057,0.0005363988280620694
1058,0.0005355626755749014
1059,0.0005347309201627819
1060,0.0005339035293390192
1061,0.0005330804709768309
1062,0.0005322617133038783
1063,0.0005314472248972532
1064,0.0005306369746782501
1065,0.0005298309319073675
1066,0.0005290290661794921
1067,0.0005282313474189545
1068,0.0005274377458748214
1069,0.0005266482321162811
1070,0.0005258627770279963
1071,0.0005250813518057125
1072,0.000524303927951731
1073,0.0005235304772706916
1074,0.0005227609718652464
1075,0.0005219953841318854
1076,0.0005212336867568561
1077,0.0005204758527121231
1078,0.0005197218552513953
1079,0.0005189716679062368
1080,0.0005182252644822433
1081,0.0005174826190552902
1082,0.0005167437059678112
1083,0.0005160084998252126
1084,0.0005152769754922369
1085,0.0005145491080895553
1086,0.000513824872990217
1087,0.0005131042458163247
1088,0.000512387202435675
1089,0.0005116737189584954
1090,0.0005109637717342475
1091,0.0005102573373484138
1092,0.0005095543926193857
1093,0.0005088549145955096
1094,0.0005081588805518974
1095,0.0005074662679876163
1096,0.0005067770546227289
1097,0.000506091218395397
1098,0.0005054087374591349
1099,0.0005047295901799684
1100,0.0005040537551337575
1101,0.0005033812111035125
1102,0.0005027119370767268
1103,0.0005020459122428258
1104,0.0005013831159905746
1105,0.0005007235279056076
1106,0.0005000671277679215
1107,0.0004994138955494247
1108,0.0004987638114116593
1109,0.0004981168557032829
1110,0.0004974730089578841
1111,0.0004968322518916333
1112,0.0004961945654010474
1113,0.0004955599305607823
1114,0.0004949283286215039
1115,0.0004942997410076408
1116,0.0004936741493154033
1117,0.0004930515353105797
1118,0.0004924318809266011
1119,0.0004918151682624704
1120,0.0004912013795807965
1121,0.0004905904973058292
1122,0.000489982504021559
1123,0.0004893773824698026
1124,0.0004887751155483722
1125,0.0004881756863091765
1126,0.0004875790779564983
1127,0.0004869852738451294
1128,0.00048639425747869144
1129,0.0004858060125078329
1130,0.0004852205227285795
1131,0.0004846377720806567
1132,0.00048405774464577834
1133,0.00048348042464609357
1134,0.00048290579644254424
1135,0.00048233384453326634
1136,0.00048176455355208024
1137,0.00048119790826690737
1138,0.0004806338935782743
1139,0.0004800724945178333
1140,0.0004795136962468732
1141,0.0004789574840548801
1142,0.00047840384335811394
1143,0.000477852759698171
1144,0.0004773042187406629
1145,0.00047675820627374334
1146,0.0004762147082068605
1147,0.0004756737105693821
1148,0.0004751351995092657
1149,0.00047459916129180145
1150,0.0004740655822983311
1151,0.0004735344490249569
1152,0.00047300574808132966
1153,0.0004724794661894498
1154,0.00047195559018241295
1155,0.0004714341070032377
1156,0.00047091500370369954
1157,0.0004703982674431865
1158,0.0004698838854875196
1159,0.0004693718452078693
1160,0.0004688621340795981
